12.0050,-34.4150,0.0000 
11.9050,-34.3850,0.0000 
11.8050,-34.3550,0.0000 
11.7050,-34.3250,0.0000 
11.6050,-34.2950,0.0000 
11.5050,-34.2650,0.0000 
11.4050,-34.2350,0.0000 
11.3050,-34.2050,0.0000 
11.2050,-34.1750,0.0000 
11.1050,-34.1450,0.0000 
11.0050,-34.1150,0.0000 
10.9050,-34.0850,0.0000 
10.8050,-34.0550,0.0000 
10.7050,-34.0250,0.0000 
10.6050,-33.9950,0.0000 
10.5050,-33.9650,0.0000 
10.4050,-33.9350,0.0000 
10.3050,-33.9050,0.0000 
10.2050,-33.8750,0.0000 
10.1050,-33.8450,0.0000 
10.0050,-33.8150,0.0000 
9.9050,-33.7850,0.0000 
9.8050,-33.7550,0.0000 
9.7050,-33.7250,0.0000 
9.6050,-33.6950,0.0000 
9.5050,-33.6650,0.0000 
9.4050,-33.6350,0.0000 
9.3050,-33.6050,0.0000 
9.2050,-33.5750,0.0000 
9.1050,-33.5450,0.0000 
9.0050,-33.5150,0.0000 
8.9050,-33.4850,0.0000 
8.8050,-33.4550,0.0000 
8.7050,-33.4250,0.0000 
8.6050,-33.3950,0.0000 
8.5050,-33.3650,0.0000 
8.4050,-33.3350,0.0000 
8.3050,-33.3050,0.0000 
8.2050,-33.2750,0.0000 
8.1050,-33.2450,0.0000 
8.0050,-33.2150,0.0000 
7.9050,-33.1850,0.0000 
7.8050,-33.1550,0.0000 
7.7050,-33.1250,0.0000 
7.6050,-33.0950,0.0000 
7.5050,-33.0650,0.0000 
7.4050,-33.0350,0.0000 
7.3050,-33.0050,0.0000 
7.2050,-32.9750,0.0000 
7.1050,-32.9450,0.0000 
7.0050,-32.9150,0.0000 
6.9050,-32.8850,0.0000 
6.8050,-32.8550,0.0000 
6.7050,-32.8250,0.0000 
6.6050,-32.7950,0.0000 
6.5050,-32.7650,0.0000 
6.4050,-32.7350,0.0000 
6.3050,-32.7050,0.0000 
6.2150,-32.7250,0.0000 
6.1550,-32.6450,0.0000 
6.0950,-32.5650,0.0000 
6.0350,-32.4850,0.0000 
5.9750,-32.4050,0.0000 
5.9150,-32.3250,0.0000 
5.8550,-32.2450,0.0000 
5.7950,-32.1650,0.0000 
5.7850,-32.1250,0.0000 
5.7550,-32.0250,0.0000 
5.7250,-31.9250,0.0000 
5.6950,-31.8250,0.0000 
5.6650,-31.7250,0.0000 
5.6350,-31.6250,0.0000 
5.6050,-31.5250,0.0000 
5.5750,-31.4250,0.0000 
5.5450,-31.3250,0.0000 
5.5150,-31.2250,0.0000 
5.4850,-31.1250,0.0000 
5.4550,-31.0950,0.0000 
5.3950,-31.0150,0.0000 
5.3350,-30.9350,0.0000 
5.3250,-30.8950,0.0000 
5.2950,-30.7950,0.0000 
5.2650,-30.6950,0.0000 
5.2350,-30.5950,0.0000 
5.2050,-30.4950,0.0000 
5.1750,-30.3950,0.0000 
5.1450,-30.2950,0.0000 
5.1650,-30.2050,0.0000 
5.1450,-30.1650,0.0000 
5.0850,-30.0850,0.0000 
5.0250,-30.0050,0.0000 
4.9650,-29.9250,0.0000 
4.9050,-29.8450,0.0000 
4.8450,-29.7650,0.0000 
4.7550,-29.7350,0.0000 
